STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,CREATED_AT,SOURCE_FILENAME,FILE_BLOB,MIME_TYPE,RELATED_EXPENSE_ID,VALUE_DATE,MATCH_TYPE,GROUPED_INVOICE_IDS,ACTUAL_INVOICE_ID
120,2024-01-30,VIREMENT RECU,REF: FAC-2023-00146 - Maintenance SaaS,,33119.76,Paiement facture FAC-2023-00146,311.0,2025-07-28 15:45:43.025891,releve_202401.csv,,text/csv,,2024-01-30,MATCHED,,
121,2024-10-02,VIREMENT RECU,REF: FAC-2024-38313 - Consulting IT,,6638.24,Paiement facture FAC-2024-38313,316.0,2025-07-28 15:45:43.025891,releve_202410.csv,,text/csv,,2024-10-02,MATCHED,,
122,2025-04-10,VIREMENT RECU,REF: FAC-2025-60777 - Maintenance SaaS,,14265.21,Paiement facture FAC-2025-60777,317.0,2025-07-28 15:45:43.025891,releve_202504.csv,,text/csv,,2025-04-10,MATCHED,,
123,2024-01-09,VIREMENT RECU,REF: FAC-2023-92646 - Consulting IT,,8114.33,Paiement facture FAC-2023-92646,319.0,2025-07-28 15:45:43.025891,releve_202401.csv,,text/csv,,2024-01-09,MATCHED,,
124,2025-07-10,VIREMENT RECU,REF: FAC-2025-70115 - Développement logiciel,,32815.64,Paiement facture FAC-2025-70115,320.0,2025-07-28 15:45:43.025891,releve_202507.csv,,text/csv,,2025-07-10,MATCHED,,
125,2024-05-04,VIREMENT RECU,REF: FAC-2024-76693 - Maintenance SaaS,,3122.9,Paiement facture FAC-2024-76693,322.0,2025-07-28 15:45:43.025891,releve_202405.csv,,text/csv,,2024-05-04,MATCHED,,
126,2024-04-19,VIREMENT RECU,REF: FAC-2024-93085 - Maintenance SaaS,,878.64,Paiement facture FAC-2024-93085,325.0,2025-07-28 15:45:43.025891,releve_202404.csv,,text/csv,,2024-04-19,MATCHED,,
127,2023-10-25,VIREMENT RECU,REF: FAC-2023-09525 - Hébergement cloud,,1907.46,Paiement facture FAC-2023-09525,326.0,2025-07-28 15:45:43.025891,releve_202310.csv,,text/csv,,2023-10-25,MATCHED,,
128,2024-01-18,VIREMENT RECU,REF: FAC-2023-99630 - Formation technique,,7381.7,Paiement facture FAC-2023-99630,329.0,2025-07-28 15:45:43.025891,releve_202401.csv,,text/csv,,2024-01-18,MATCHED,,
129,2024-11-13,VIREMENT RECU,REF: FAC-2024-46395 - Maintenance SaaS,,26867.3,Paiement facture FAC-2024-46395,330.0,2025-07-28 15:45:43.025891,releve_202411.csv,,text/csv,,2024-11-13,MATCHED,,
130,2023-10-09,VIREMENT RECU,REF: FAC-2023-80473 - Consulting IT,,828.35,Paiement facture FAC-2023-80473,331.0,2025-07-28 15:45:43.025891,releve_202310.csv,,text/csv,,2023-10-09,MATCHED,,
131,2024-12-05,VIREMENT RECU,REF: FAC-2024-07594 - Développement logiciel,,20364.24,Paiement facture FAC-2024-07594,333.0,2025-07-28 15:45:43.025891,releve_202412.csv,,text/csv,,2024-12-05,MATCHED,,
132,2025-06-23,VIREMENT RECU,REF: FAC-2025-06336 - Formation technique,,1175.98,Paiement facture FAC-2025-06336,334.0,2025-07-28 15:45:43.025891,releve_202506.csv,,text/csv,,2025-06-23,MATCHED,,
133,2025-05-17,VIREMENT RECU,REF: FAC-2025-46676 - Consulting IT,,27764.29,Paiement facture FAC-2025-46676,337.0,2025-07-28 15:45:43.025891,releve_202505.csv,,text/csv,,2025-05-17,MATCHED,,
134,2023-12-31,VIREMENT RECU,REF: FAC-2023-33366 - Formation technique,,1660.06,Paiement facture FAC-2023-33366,341.0,2025-07-28 15:45:43.025891,releve_202312.csv,,text/csv,,2023-12-31,MATCHED,,
135,2025-05-16,VIREMENT RECU,REF: FAC-2025-43565 - Licence logicielle,,25337.52,Paiement facture FAC-2025-43565,342.0,2025-07-28 15:45:43.025891,releve_202505.csv,,text/csv,,2025-05-16,MATCHED,,
136,2025-09-24,VIREMENT RECU,REF: FAC-2025-76456 - Maintenance SaaS,,29237.11,Paiement facture FAC-2025-76456,343.0,2025-07-28 15:45:43.025891,releve_202509.csv,,text/csv,,2025-09-24,MATCHED,,
137,2024-10-21,VIREMENT RECU,REF: FAC-2024-31206 - Licence logicielle,,1136.52,Paiement facture FAC-2024-31206,345.0,2025-07-28 15:45:43.025891,releve_202410.csv,,text/csv,,2024-10-21,MATCHED,,
138,2025-02-27,VIREMENT RECU,REF: FAC-2024-81483 - Formation technique,,4851.55,Paiement facture FAC-2024-81483,349.0,2025-07-28 15:45:43.025891,releve_202502.csv,,text/csv,,2025-02-27,MATCHED,,
139,2024-06-05,VIREMENT RECU,REF: FAC-2024-03693 - Formation technique,,10325.28,Paiement facture FAC-2024-03693,352.0,2025-07-28 15:45:43.025891,releve_202406.csv,,text/csv,,2024-06-05,MATCHED,,
140,2023-11-17,VIREMENT RECU,REF: FAC-2023-53264 - Maintenance SaaS,,12465.49,Paiement facture FAC-2023-53264,353.0,2025-07-28 15:45:43.025891,releve_202311.csv,,text/csv,,2023-11-17,MATCHED,,
141,2024-04-09,VIREMENT RECU,REF: FAC-2024-39459 - Consulting IT,,4527.1,Paiement facture FAC-2024-39459,355.0,2025-07-28 15:45:43.025891,releve_202404.csv,,text/csv,,2024-04-09,MATCHED,,
142,2024-09-19,VIREMENT RECU,REF: FAC-2024-71826 - Développement logiciel,,8472.19,Paiement facture FAC-2024-71826,359.0,2025-07-28 15:45:43.025891,releve_202409.csv,,text/csv,,2024-09-19,MATCHED,,
143,2024-11-02,VIREMENT RECU,REF: FAC-2024-77813 - Formation technique,,3763.09,Paiement facture FAC-2024-77813,361.0,2025-07-28 15:45:43.025891,releve_202411.csv,,text/csv,,2024-11-02,MATCHED,,
144,2024-01-29,VIREMENT RECU,REF: FAC-2023-38881 - Formation technique,,684.29,Paiement facture FAC-2023-38881,364.0,2025-07-28 15:45:43.025891,releve_202401.csv,,text/csv,,2024-01-29,MATCHED,,
145,2025-04-25,VIREMENT RECU,REF: FAC-2025-34802 - Maintenance SaaS,,11603.74,Paiement facture FAC-2025-34802,370.0,2025-07-28 15:45:43.025891,releve_202504.csv,,text/csv,,2025-04-25,MATCHED,,
146,2024-10-01,VIREMENT RECU,REF: FAC-2024-46767 - Consulting IT,,7884.34,Paiement facture FAC-2024-46767,371.0,2025-07-28 15:45:43.025891,releve_202410.csv,,text/csv,,2024-10-01,MATCHED,,
147,2024-08-12,VIREMENT RECU,REF: FAC-2024-24448 - Développement logiciel,,10464.96,Paiement facture FAC-2024-24448,376.0,2025-07-28 15:45:43.025891,releve_202408.csv,,text/csv,,2024-08-12,MATCHED,,
148,2025-05-01,VIREMENT RECU,REF: FAC-2025-86253 - Maintenance SaaS,,1685.88,Paiement facture FAC-2025-86253,377.0,2025-07-28 15:45:43.025891,releve_202505.csv,,text/csv,,2025-05-01,MATCHED,,
149,2025-01-20,VIREMENT RECU,REF: FAC-2024-80503 - Licence logicielle,,12016.0,Paiement facture FAC-2024-80503,380.0,2025-07-28 15:45:43.025891,releve_202501.csv,,text/csv,,2025-01-20,MATCHED,,
150,2024-05-03,VIREMENT RECU,REF: FAC-2024-43063 - Consulting IT,,1466.86,Paiement facture FAC-2024-43063,381.0,2025-07-28 15:45:43.025891,releve_202405.csv,,text/csv,,2024-05-03,MATCHED,,
151,2024-03-25,VIREMENT RECU,REF: FAC-2024-70295 - Licence logicielle,,11147.69,Paiement facture FAC-2024-70295,382.0,2025-07-28 15:45:43.025891,releve_202403.csv,,text/csv,,2024-03-25,MATCHED,,
152,2025-09-29,VIREMENT RECU,REF: FAC-2025-82602 - Formation technique,,25810.59,Paiement facture FAC-2025-82602,383.0,2025-07-28 15:45:43.036295,releve_202509.csv,,text/csv,,2025-09-29,MATCHED,,
153,2024-08-28,VIREMENT RECU,REF: FAC-2024-20109 - Formation technique,,1422.79,Paiement facture FAC-2024-20109,384.0,2025-07-28 15:45:43.036295,releve_202408.csv,,text/csv,,2024-08-28,MATCHED,,
154,2023-12-26,VIREMENT RECU,REF: FAC-2023-51700 - Hébergement cloud,,9312.75,Paiement facture FAC-2023-51700,386.0,2025-07-28 15:45:43.036295,releve_202312.csv,,text/csv,,2023-12-26,MATCHED,,
155,2025-03-23,VIREMENT RECU,REF: FAC-2025-87387 - Développement logiciel,,6202.18,Paiement facture FAC-2025-87387,390.0,2025-07-28 15:45:43.036295,releve_202503.csv,,text/csv,,2025-03-23,MATCHED,,
156,2025-07-14,VIREMENT RECU,REF: FAC-2025-14042 - Maintenance SaaS,,34443.72,Paiement facture FAC-2025-14042,391.0,2025-07-28 15:45:43.036295,releve_202507.csv,,text/csv,,2025-07-14,MATCHED,,
157,2024-06-29,VIREMENT RECU,REF: FAC-2024-05160 - Maintenance SaaS,,1410.16,Paiement facture FAC-2024-05160,392.0,2025-07-28 15:45:43.036295,releve_202406.csv,,text/csv,,2024-06-29,MATCHED,,
158,2023-11-10,VIREMENT RECU,REF: FAC-2023-56837 - Maintenance SaaS,,12570.09,Paiement facture FAC-2023-56837,394.0,2025-07-28 15:45:43.036295,releve_202311.csv,,text/csv,,2023-11-10,MATCHED,,
159,2023-10-12,VIREMENT RECU,REF: FAC-2023-67735 - Développement logiciel,,399.67,Paiement facture FAC-2023-67735,398.0,2025-07-28 15:45:43.036295,releve_202310.csv,,text/csv,,2023-10-12,MATCHED,,
160,2024-07-07,VIREMENT RECU,REF: FAC-2024-60764 - Développement logiciel,,21276.49,Paiement facture FAC-2024-60764,402.0,2025-07-28 15:45:43.037044,releve_202407.csv,,text/csv,,2024-07-07,MATCHED,,
161,2024-02-06,VIREMENT RECU,REF: FAC-2023-38427 - Formation technique,,13055.28,Paiement facture FAC-2023-38427,403.0,2025-07-28 15:45:43.037044,releve_202402.csv,,text/csv,,2024-02-06,MATCHED,,
162,2024-04-18,VIREMENT RECU,REF: FAC-2024-05387 - Licence logicielle,,13897.55,Paiement facture FAC-2024-05387,405.0,2025-07-28 15:45:43.037044,releve_202404.csv,,text/csv,,2024-04-18,MATCHED,,
163,2023-09-12,VIREMENT RECU,REF: FAC-2023-21989 - Hébergement cloud,,4049.16,Paiement facture FAC-2023-21989,406.0,2025-07-28 15:45:43.037044,releve_202309.csv,,text/csv,,2023-09-12,MATCHED,,
164,2025-02-02,VIREMENT RECU,REF: FAC-2024-95407 - Maintenance SaaS,,17636.48,Paiement facture FAC-2024-95407,407.0,2025-07-28 15:45:43.037044,releve_202502.csv,,text/csv,,2025-02-02,MATCHED,,
165,2023-09-16,VIREMENT RECU,REF: FAC-2023-78309 - Consulting IT,,1834.26,Paiement facture FAC-2023-78309,409.0,2025-07-28 15:45:43.037044,releve_202309.csv,,text/csv,,2023-09-16,MATCHED,,
166,2024-02-29,VIREMENT RECU,REF: FAC-2023-82839 - Licence logicielle,,1545.96,Paiement facture FAC-2023-82839,410.0,2025-07-28 15:45:43.037044,releve_202402.csv,,text/csv,,2024-02-29,MATCHED,,
167,2025-06-03,VIREMENT RECU,REF: FAC-2025-81633 - Maintenance SaaS,,1231.38,Paiement facture FAC-2025-81633,411.0,2025-07-28 15:45:43.037044,releve_202506.csv,,text/csv,,2025-06-03,MATCHED,,
168,2023-10-28,VIREMENT RECU,REF: FAC-2023-57796 - Formation technique,,10978.57,Paiement facture FAC-2023-57796,413.0,2025-07-28 15:45:43.037044,releve_202310.csv,,text/csv,,2023-10-28,MATCHED,,
169,2023-12-20,VIREMENT RECU,REF: FAC-2023-06843 - Hébergement cloud,,1860.96,Paiement facture FAC-2023-06843,415.0,2025-07-28 15:45:43.037044,releve_202312.csv,,text/csv,,2023-12-20,MATCHED,,
170,2024-09-19,VIREMENT RECU,REF: FAC-2024-81731 - Hébergement cloud,,1016.24,Paiement facture FAC-2024-81731,416.0,2025-07-28 15:45:43.037044,releve_202409.csv,,text/csv,,2024-09-19,MATCHED,,
171,2024-02-07,VIREMENT RECU,REF: FAC-2023-14788 - Hébergement cloud,,1225.98,Paiement facture FAC-2023-14788,418.0,2025-07-28 15:45:43.038102,releve_202402.csv,,text/csv,,2024-02-07,MATCHED,,
172,2025-05-12,VIREMENT RECU,REF: FAC-2025-39067 - Développement logiciel,,5682.96,Paiement facture FAC-2025-39067,420.0,2025-07-28 15:45:43.038102,releve_202505.csv,,text/csv,,2025-05-12,MATCHED,,
173,2024-09-04,VIREMENT RECU,REF: FAC-2024-03828 - Consulting IT,,5587.4,Paiement facture FAC-2024-03828,423.0,2025-07-28 15:45:43.038102,releve_202409.csv,,text/csv,,2024-09-04,MATCHED,,
174,2024-11-06,VIREMENT RECU,REF: FAC-2024-00688 - Hébergement cloud,,13505.58,Paiement facture FAC-2024-00688,424.0,2025-07-28 15:45:43.038102,releve_202411.csv,,text/csv,,2024-11-06,MATCHED,,
175,2024-11-20,VIREMENT RECU,REF: FAC-2024-61865 - Consulting IT,,11701.16,Paiement facture FAC-2024-61865,425.0,2025-07-28 15:45:43.038102,releve_202411.csv,,text/csv,,2024-11-20,MATCHED,,
176,2024-01-08,VIREMENT RECU,REF: FAC-2023-73249 - Formation technique,,21452.2,Paiement facture FAC-2023-73249,429.0,2025-07-28 15:45:43.038417,releve_202401.csv,,text/csv,,2024-01-08,MATCHED,,
177,2025-06-14,VIREMENT RECU,REF: FAC-2025-01457 - Maintenance SaaS,,8012.6,Paiement facture FAC-2025-01457,433.0,2025-07-28 15:45:43.038417,releve_202506.csv,,text/csv,,2025-06-14,MATCHED,,
178,2024-04-23,VIREMENT RECU,REF: FAC-2024-65384 - Formation technique,,35374.2,Paiement facture FAC-2024-65384,435.0,2025-07-28 15:45:43.038417,releve_202404.csv,,text/csv,,2024-04-23,MATCHED,,
179,2024-09-17,VIREMENT RECU,REF: FAC-2024-77339 - Licence logicielle,,24503.4,Paiement facture FAC-2024-77339,438.0,2025-07-28 15:45:43.038733,releve_202409.csv,,text/csv,,2024-09-17,MATCHED,,
180,2025-02-16,VIREMENT RECU,REF: FAC-2024-29552 - Formation technique,,7460.1,Paiement facture FAC-2024-29552,439.0,2025-07-28 15:45:43.038733,releve_202502.csv,,text/csv,,2025-02-16,MATCHED,,
181,2024-04-07,VIREMENT RECU,REF: FAC-2024-02691 - Consulting IT,,14641.29,Paiement facture FAC-2024-02691,442.0,2025-07-28 15:45:43.038733,releve_202404.csv,,text/csv,,2024-04-07,MATCHED,,
182,2024-06-18,VIREMENT RECU,REF: FAC-2024-03314 - Consulting IT,,6026.31,Paiement facture FAC-2024-03314,444.0,2025-07-28 15:45:43.038733,releve_202406.csv,,text/csv,,2024-06-18,MATCHED,,
183,2024-09-28,VIREMENT RECU,REF: FAC-2024-72850 - Maintenance SaaS,,370.15,Paiement facture FAC-2024-72850,449.0,2025-07-28 15:45:43.038733,releve_202409.csv,,text/csv,,2024-09-28,MATCHED,,
184,2024-08-01,VIREMENT RECU,REF: FAC-2024-70176 - Développement logiciel,,17208.44,Paiement facture FAC-2024-70176,450.0,2025-07-28 15:45:43.038733,releve_202408.csv,,text/csv,,2024-08-01,MATCHED,,
185,2023-11-11,VIREMENT RECU,REF: FAC-2023-39806 - Maintenance SaaS,,16184.3,Paiement facture FAC-2023-39806,455.0,2025-07-28 15:45:43.038733,releve_202311.csv,,text/csv,,2023-11-11,MATCHED,,
186,2024-01-02,VIREMENT RECU,REF: FAC-2023-29845 - Développement logiciel,,28127.84,Paiement facture FAC-2023-29845,456.0,2025-07-28 15:45:43.038733,releve_202401.csv,,text/csv,,2024-01-02,MATCHED,,
187,2025-06-04,VIREMENT RECU,REF: FAC-2025-29941 - Formation technique,,1282.3,Paiement facture FAC-2025-29941,464.0,2025-07-28 15:45:43.038733,releve_202506.csv,,text/csv,,2025-06-04,MATCHED,,
188,2024-01-27,VIREMENT RECU,REF: FAC-2023-36124 - Licence logicielle,,4628.5,Paiement facture FAC-2023-36124,465.0,2025-07-28 15:45:43.038733,releve_202401.csv,,text/csv,,2024-01-27,MATCHED,,
189,2024-07-18,VIREMENT RECU,REF: FAC-2024-27260 - Développement logiciel,,1795.31,Paiement facture FAC-2024-27260,467.0,2025-07-28 15:45:43.038733,releve_202407.csv,,text/csv,,2024-07-18,MATCHED,,
190,2024-07-04,VIREMENT RECU,REF: FAC-2024-97746 - Consulting IT,,16642.56,Paiement facture FAC-2024-97746,471.0,2025-07-28 15:45:43.038733,releve_202407.csv,,text/csv,,2024-07-04,MATCHED,,
191,2024-06-15,VIREMENT RECU,REF: FAC-2024-83956 - Hébergement cloud,,6048.6,Paiement facture FAC-2024-83956,473.0,2025-07-28 15:45:43.038733,releve_202406.csv,,text/csv,,2024-06-15,MATCHED,,
192,2025-03-28,VIREMENT RECU,REF: FAC-2025-22603 - Maintenance SaaS,,5738.64,Paiement facture FAC-2025-22603,475.0,2025-07-28 15:45:43.038733,releve_202503.csv,,text/csv,,2025-03-28,MATCHED,,
193,2025-04-18,VIREMENT RECU,REF: FAC-2025-61535 - Licence logicielle,,1851.31,Paiement facture FAC-2025-61535,477.0,2025-07-28 15:45:43.038733,releve_202504.csv,,text/csv,,2025-04-18,MATCHED,,
194,2023-12-12,VIREMENT RECU,REF: FAC-2023-85580 - Formation technique,,16839.24,Paiement facture FAC-2023-85580,478.0,2025-07-28 15:45:43.038733,releve_202312.csv,,text/csv,,2023-12-12,MATCHED,,
195,2025-02-09,VIREMENT RECU,REF: FAC-2024-85147 - Formation technique,,31024.08,Paiement facture FAC-2024-85147,479.0,2025-07-28 15:45:43.038733,releve_202502.csv,,text/csv,,2025-02-09,MATCHED,,
196,2025-05-11,VIREMENT RECU,REF: FAC-2025-83362 - Maintenance SaaS,,13299.0,Paiement facture FAC-2025-83362,483.0,2025-07-28 15:45:43.038733,releve_202505.csv,,text/csv,,2025-05-11,MATCHED,,
197,2024-12-07,VIREMENT RECU,REF: FAC-2024-14745 - Développement logiciel,,20899.94,Paiement facture FAC-2024-14745,488.0,2025-07-28 15:45:43.038733,releve_202412.csv,,text/csv,,2024-12-07,MATCHED,,
198,2024-11-08,VIREMENT RECU,REF: FAC-2024-76566 - Hébergement cloud,,4525.36,Paiement facture FAC-2024-76566,491.0,2025-07-28 15:45:43.038733,releve_202411.csv,,text/csv,,2024-11-08,MATCHED,,
199,2024-07-11,VIREMENT RECU,REF: FAC-2024-40690 - Maintenance SaaS,,5620.1,Paiement facture FAC-2024-40690,499.0,2025-07-28 15:45:43.040340,releve_202407.csv,,text/csv,,2024-07-11,MATCHED,,
200,2023-10-11,VIREMENT RECU,REF: FAC-2023-82207 - Licence logicielle,,20322.82,Paiement facture FAC-2023-82207,500.0,2025-07-28 15:45:43.040340,releve_202310.csv,,text/csv,,2023-10-11,MATCHED,,
201,2024-09-30,VIREMENT RECU,REF: FAC-2024-17086 - Consulting IT,,16539.98,Paiement facture FAC-2024-17086,502.0,2025-07-28 15:45:43.040340,releve_202409.csv,,text/csv,,2024-09-30,MATCHED,,
202,2024-09-26,VIREMENT RECU,REF: FAC-2024-67874 - Formation technique,,557.86,Paiement facture FAC-2024-67874,517.0,2025-07-28 15:45:43.040340,releve_202409.csv,,text/csv,,2024-09-26,MATCHED,,
203,2024-01-09,VIREMENT RECU,REF: FAC-2023-78781 - Consulting IT,,15470.54,Paiement facture FAC-2023-78781,519.0,2025-07-28 15:45:43.040340,releve_202401.csv,,text/csv,,2024-01-09,MATCHED,,
204,2023-10-07,VIREMENT RECU,REF: FAC-2023-62704 - Consulting IT,,11249.94,Paiement facture FAC-2023-62704,523.0,2025-07-28 15:45:43.040340,releve_202310.csv,,text/csv,,2023-10-07,MATCHED,,
205,2024-06-02,VIREMENT RECU,REF: FAC-2024-04164 - Licence logicielle,,3261.89,Paiement facture FAC-2024-04164,532.0,2025-07-28 15:45:43.040340,releve_202406.csv,,text/csv,,2024-06-02,MATCHED,,
206,2025-03-12,VIREMENT RECU,REF: FAC-2025-12005 - Développement logiciel,,5371.27,Paiement facture FAC-2025-12005,533.0,2025-07-28 15:45:43.040340,releve_202503.csv,,text/csv,,2025-03-12,MATCHED,,
207,2025-05-13,VIREMENT RECU,REF: FAC-2025-16778 - Licence logicielle,,1063.92,Paiement facture FAC-2025-16778,541.0,2025-07-28 15:45:43.040340,releve_202505.csv,,text/csv,,2025-05-13,MATCHED,,
208,2025-09-02,VIREMENT RECU,REF: FAC-2025-61955 - Licence logicielle,,29629.37,Paiement facture FAC-2025-61955,543.0,2025-07-28 15:45:43.040340,releve_202509.csv,,text/csv,,2025-09-02,MATCHED,,
209,2024-08-22,VIREMENT RECU,REF: FAC-2024-90112 - Licence logicielle,,38524.25,Paiement facture FAC-2024-90112,544.0,2025-07-28 15:45:43.040340,releve_202408.csv,,text/csv,,2024-08-22,MATCHED,,
210,2024-07-11,VIREMENT RECU,REF: FAC-2024-79710 - Consulting IT,,18556.86,Paiement facture FAC-2024-79710,546.0,2025-07-28 15:45:43.040340,releve_202407.csv,,text/csv,,2024-07-11,MATCHED,,
211,2025-03-01,VIREMENT RECU,REF: FAC-2025-01672 - Licence logicielle,,16114.46,Paiement facture FAC-2025-01672,547.0,2025-07-28 15:45:43.040340,releve_202503.csv,,text/csv,,2025-03-01,MATCHED,,
212,2024-03-21,VIREMENT RECU,REF: FAC-2024-86086 - Développement logiciel,,2438.89,Paiement facture FAC-2024-86086,548.0,2025-07-28 15:45:43.040340,releve_202403.csv,,text/csv,,2024-03-21,MATCHED,,
213,2024-05-01,VIREMENT RECU,REF: FAC-2024-01789 - Licence logicielle,,128.57,Paiement facture FAC-2024-01789,549.0,2025-07-28 15:45:43.040340,releve_202405.csv,,text/csv,,2024-05-01,MATCHED,,
214,2024-02-08,VIREMENT RECU,REF: FAC-2023-42467 - Maintenance SaaS,,6462.84,Paiement facture FAC-2023-42467,563.0,2025-07-28 15:45:43.040340,releve_202402.csv,,text/csv,,2024-02-08,MATCHED,,
215,2025-10-14,VIREMENT RECU,REF: FAC-2025-44204 - Maintenance SaaS,,33190.99,Paiement facture FAC-2025-44204,565.0,2025-07-28 15:45:43.040340,releve_202510.csv,,text/csv,,2025-10-14,MATCHED,,
216,2025-04-01,VIREMENT RECU,REF: FAC-2025-72619 - Consulting IT,,3656.71,Paiement facture FAC-2025-72619,571.0,2025-07-28 15:45:43.040340,releve_202504.csv,,text/csv,,2025-04-01,MATCHED,,
217,2025-07-11,VIREMENT RECU,REF: FAC-2025-93440 - Consulting IT,,2552.96,Paiement facture FAC-2025-93440,575.0,2025-07-28 15:45:43.040340,releve_202507.csv,,text/csv,,2025-07-11,MATCHED,,
218,2025-04-19,VIREMENT RECU,REF: FAC-2025-53177 - Consulting IT,,6920.53,Paiement facture FAC-2025-53177,578.0,2025-07-28 15:45:43.041347,releve_202504.csv,,text/csv,,2025-04-19,MATCHED,,
219,2023-10-13,VIREMENT RECU,REF: FAC-2023-59159 - Hébergement cloud,,1685.36,Paiement facture FAC-2023-59159,582.0,2025-07-28 15:45:43.041347,releve_202310.csv,,text/csv,,2023-10-13,MATCHED,,
220,2023-11-16,VIREMENT RECU,REF: FAC-2023-19560 - Hébergement cloud,,2787.7,Paiement facture FAC-2023-19560,586.0,2025-07-28 15:45:43.041347,releve_202311.csv,,text/csv,,2023-11-16,MATCHED,,
221,2024-06-15,VIREMENT RECU,REF: FAC-2024-82220 - Développement logiciel,,9311.36,Paiement facture FAC-2024-82220,589.0,2025-07-28 15:45:43.041347,releve_202406.csv,,text/csv,,2024-06-15,MATCHED,,
222,2024-12-22,VIREMENT RECU,REF: FAC-2024-05871 - Maintenance SaaS,,10285.3,Paiement facture FAC-2024-05871,590.0,2025-07-28 15:45:43.041347,releve_202412.csv,,text/csv,,2024-12-22,MATCHED,,
223,2025-01-05,VIREMENT RECU,REF: FAC-2024-84190 - Développement logiciel,,6022.08,Paiement facture FAC-2024-84190,591.0,2025-07-28 15:45:43.041347,releve_202501.csv,,text/csv,,2025-01-05,MATCHED,,
224,2024-02-16,VIREMENT RECU,REF: FAC-2023-46900 - Formation technique,,25988.91,Paiement facture FAC-2023-46900,593.0,2025-07-28 15:45:43.041347,releve_202402.csv,,text/csv,,2024-02-16,MATCHED,,
225,2023-12-12,VIREMENT RECU,REF: FAC-2023-48539 - Développement logiciel,,33365.34,Paiement facture FAC-2023-48539,595.0,2025-07-28 15:45:43.041347,releve_202312.csv,,text/csv,,2023-12-12,MATCHED,,
226,2024-11-29,VIREMENT RECU,REF: FAC-2024-88538 - Développement logiciel,,1687.82,Paiement facture FAC-2024-88538,596.0,2025-07-28 15:45:43.041347,releve_202411.csv,,text/csv,,2024-11-29,MATCHED,,
227,2024-04-25,VIREMENT RECU,REF: FAC-2024-88763 - Développement logiciel,,27899.68,Paiement facture FAC-2024-88763,600.0,2025-07-28 15:45:43.041347,releve_202404.csv,,text/csv,,2024-04-25,MATCHED,,
228,2025-06-16,VIREMENT RECU,REF: FAC-2025-60364 - Maintenance SaaS,,34243.44,Paiement facture FAC-2025-60364,601.0,2025-07-28 15:45:43.041347,releve_202506.csv,,text/csv,,2025-06-16,MATCHED,,
229,2024-11-07,VIREMENT RECU,REF: FAC-2024-53532 - Licence logicielle,,5490.72,Paiement facture FAC-2024-53532,602.0,2025-07-28 15:45:43.041347,releve_202411.csv,,text/csv,,2024-11-07,MATCHED,,
230,2025-07-05,VIREMENT RECU,REF: FAC-2025-50125 - Consulting IT,,9104.76,Paiement facture FAC-2025-50125,603.0,2025-07-28 15:45:43.041347,releve_202507.csv,,text/csv,,2025-07-05,MATCHED,,
231,2024-03-06,VIREMENT RECU,REF: FAC-2023-71224 - Maintenance SaaS,,24843.6,Paiement facture FAC-2023-71224,605.0,2025-07-28 15:45:43.041347,releve_202403.csv,,text/csv,,2024-03-06,MATCHED,,
232,2024-09-29,VIREMENT RECU,REF: FAC-2024-41941 - Licence logicielle,,10223.52,Paiement facture FAC-2024-41941,608.0,2025-07-28 15:45:43.041347,releve_202409.csv,,text/csv,,2024-09-29,MATCHED,,
